2	26	0	0
2	20	0	0
3	97	0	0
2	70	2	41
1	53	0	0
1	38	0	0
3	91	3	92
3	56	3	7
3	85	1	78
1	43	0	0
3	24	0	0
6	93	0	0
3	8	0	0
1	29	0	0
4	60	1	17
2	99	0	0
4	88	1	83
2	62	2	22
3	58	2	12
2	33	0	0
2	78	3	60
2	33	0	0
2	79	3	62
2	88	3	84
2	39	0	0
3	78	3	60
1	65	3	29
2	83	2	71
1	69	3	39
2	16	0	0
4	44	0	0
5	87	1	82
3	43	0	0
3	52	0	0
3	8	0	0
1	81	2	67
3	73	3	48
1	80	3	65
1	96	0	0
4	84	2	75
2	94	2	99
2	91	4	91
3	79	1	63
1	66	3	30
1	20	0	0
2	60	3	16
2	92	4	94
3	72	2	45
3	9	0	0
2	59	2	15
4	65	2	29
1	58	1	12
1	36	0	0
1	19	0	0
0	0	5	68
3	34	0	0
1	84	2	74
3	66	2	31
3	78	3	59
3	100	0	0
1	82	5	69
2	85	4	77
4	86	0	0
2	83	3	72
3	40	0	0
2	27	0	0
1	27	0	0
3	62	1	20
3	66	3	32
2	65	3	29
1	31	0	0
3	81	3	68
5	59	1	14
3	84	3	75
1	16	0	0
2	56	2	7
2	59	3	15
0	0	5	8
2	98	0	0
1	52	0	0
2	90	3	90
1	85	3	76
2	45	0	0
3	68	3	35
1	26	0	0
1	33	0	0
1	74	3	50
2	62	4	20
2	82	4	69
5	70	1	40
2	81	4	67
2	79	3	61
2	90	3	89
2	65	3	28
1	99	0	0
2	44	0	0
3	18	0	0
2	74	3	49
2	85	1	78
1	69	5	39
4	45	0	0
3	15	0	0
2	73	2	47
2	94	3	99
2	65	2	28
3	68	2	36
4	24	0	0
2	47	0	0
0	0	5	78
1	83	4	71
1	47	0	0
2	87	3	81
5	72	0	0
2	90	4	90
1	70	4	42
1	75	4	52
1	61	5	18
1	94	4	100
3	85	3	76
1	84	3	75
3	94	3	100
1	98	0	0
2	96	0	0
4	85	1	77
5	62	1	22
3	95	3	100
2	45	0	0
1	92	4	95
2	71	3	42
3	58	3	12
2	36	0	0
3	73	3	49
3	75	3	54
3	54	3	2
1	86	4	79
1	77	4	58
1	24	0	0
1	70	5	40
4	50	0	0
2	67	4	34
3	66	2	31
2	53	0	0
5	19	0	0
4	96	0	0
1	76	3	55
2	84	2	74
3	75	3	53
1	94	3	98
2	66	4	31
3	70	3	41
2	26	0	0
3	48	0	0
3	31	0	0
2	92	4	94
3	76	2	56
3	87	2	81
1	83	4	72
2	95	0	0
2	78	4	61
3	7	0	0
4	87	2	82
4	91	2	92
2	55	3	5
0	0	4	28
2	74	3	50
1	54	4	1
1	49	0	0
2	15	0	0
4	41	0	0
2	96	0	0
3	23	0	0
2	61	2	19
1	58	4	12
3	67	1	34
2	33	0	0
2	72	4	45
2	86	1	80
1	29	0	0
1	96	0	0
3	81	1	68
1	81	4	67
3	94	3	98
4	47	0	0
2	93	2	97
2	54	4	1
0	0	4	45
4	90	2	90
0	0	4	43
1	71	4	43
2	59	3	15
2	92	4	94
1	72	3	45
2	74	3	49
1	45	0	0
0	0	4	58
1	87	5	83
2	62	4	22
3	61	2	19
2	86	4	79
2	100	0	0
2	88	2	85
3	89	3	87
2	9	0	0
3	38	0	0
1	67	3	33
2	70	4	42
1	78	3	60
2	97	0	0
5	12	0	0
3	51	0	0
1	93	4	97
0	0	6	71
1	50	0	0
4	39	0	0
0	0	3	98
3	32	0	0
4	99	0	0
5	93	1	97
4	50	0	0
2	2	0	0
0	0	5	19
5	78	1	61
1	38	0	0
3	70	3	42
2	26	0	0
4	45	0	0
1	82	5	70
2	96	0	0
0	0	6	54
4	35	0	0
3	46	0	0
2	92	4	95
3	100	0	0
2	88	2	85
5	86	1	81
1	54	3	2
2	4	0	0
4	29	0	0
4	85	2	77
2	81	4	67
1	78	4	61
2	56	4	6
0	0	3	16
3	82	3	69
1	78	3	59
1	82	4	70
1	92	2	94
1	87	4	82
2	57	3	9
1	96	0	0
1	84	3	73
2	96	0	0
1	77	4	58
2	79	3	64
3	65	3	29
2	44	0	0
1	15	0	0
4	78	2	61
2	12	0	0
1	18	0	0
0	0	4	21
4	41	0	0
3	54	2	1
2	70	3	40
1	60	3	16
3	91	2	91
2	90	4	90
1	25	0	0
2	27	0	0
2	69	3	38
1	97	0	0
2	37	0	0
3	97	0	0
2	69	4	37
4	72	2	46
1	76	5	54
1	53	0	0
3	50	0	0
1	79	5	62
3	68	3	35
3	98	0	0
3	41	0	0
1	100	0	0
4	97	0	0
1	1	0	0
2	73	3	47
3	97	0	0
0	0	5	67
4	4	0	0
4	55	1	4
5	13	0	0
1	36	0	0
3	37	0	0
1	4	0	0
2	36	0	0
1	83	1	72
3	61	2	19
2	97	0	0
3	67	3	32
1	69	4	38
2	24	0	0
3	20	0	0
2	26	0	0
2	89	3	87
2	73	4	48
1	76	4	56
2	87	4	83
2	64	1	26
4	99	0	0
2	55	3	4
1	82	3	70
3	75	3	53
1	41	0	0
3	87	2	82
4	54	2	1
2	66	1	32
2	59	4	13
2	50	0	0
4	43	0	0
1	26	0	0
3	86	3	79
1	100	0	0
3	91	1	91
2	91	3	91
2	75	4	52
2	62	3	21
1	38	0	0
1	89	5	86
0	0	5	71
2	55	4	4
2	97	0	0
2	51	0	0
2	77	4	58
3	69	2	39
3	54	2	3
2	78	3	59
0	0	4	38
1	95	0	0
1	67	2	34
2	73	4	49
1	77	4	59
2	75	2	54
3	74	2	51
0	0	3	13
2	82	3	69
0	0	4	95
1	63	2	24
3	70	2	41
5	60	1	17
2	51	0	0
2	70	4	40
2	100	0	0
1	72	3	45
2	79	2	64
3	74	2	50
0	0	5	34
1	74	5	50
1	64	5	25
1	26	0	0
4	31	0	0
2	55	3	4
2	66	2	30
2	27	0	0
4	63	1	24
1	97	0	0
2	49	0	0
2	89	3	87
1	61	3	20
2	77	3	58
1	66	4	31
1	58	5	10
3	43	0	0
3	85	3	77
2	11	0	0
2	50	0	0
2	50	0	0
1	71	1	43
1	65	3	29
3	92	2	93
1	96	0	0
2	78	3	61
1	43	0	0
3	59	1	14
3	63	3	25
2	44	0	0
1	53	0	0
1	94	1	99
5	56	0	0
4	87	1	81
1	54	5	1
2	76	3	55
3	27	0	0
2	79	1	63
3	31	0	0
3	88	1	84
4	73	2	47
1	86	5	80
2	91	4	92
3	69	3	38
1	38	0	0
4	60	1	17
1	78	3	60
3	36	0	0
3	51	0	0
1	18	0	0
2	41	0	0
1	33	0	0
0	0	5	37
1	54	5	1
3	69	1	39
3	65	1	29
3	90	2	89
2	54	2	3
1	85	5	77
1	27	0	0
3	85	3	77
1	11	0	0
4	78	1	60
1	68	2	36
2	22	0	0
3	7	0	0
1	60	3	17
2	47	0	0
4	37	0	0
3	67	3	33
5	28	0	0
3	51	0	0
2	49	0	0
3	66	3	31
1	61	3	19
2	58	4	11
1	18	0	0
2	24	0	0
2	87	2	83
0	0	4	5
2	85	3	78
3	62	2	22
1	16	0	0
2	88	3	85
4	98	0	0
2	81	2	67
3	62	3	20
1	13	0	0
2	40	0	0
1	92	3	94
2	36	0	0
4	70	2	40
1	75	3	53
1	29	0	0
3	11	0	0
1	80	2	65
1	80	3	65
1	89	4	88
2	33	0	0
2	60	4	15
4	71	1	42
2	86	3	79
2	43	0	0
3	60	2	17
3	30	0	0
3	49	0	0
3	76	3	56
4	90	0	0
3	89	2	86
3	19	0	0
2	87	4	82
3	5	0	0
2	99	0	0
4	66	1	32
3	95	0	0
2	58	2	11
1	22	0	0
3	78	1	60
1	63	4	23
1	77	3	59
2	96	0	0
2	33	0	0
1	66	2	32
2	79	3	64
2	33	0	0
2	89	3	86
1	86	5	79
3	20	0	0
1	57	4	9
4	84	1	76
2	83	2	71
2	95	0	0
5	18	0	0
3	31	0	0
3	90	3	88
3	78	2	61
4	3	0	0
3	85	1	78
3	72	2	46
3	51	0	0
3	82	2	70
1	71	5	44
1	47	0	0
1	60	5	15
1	17	0	0
2	7	0	0
2	65	2	29
2	79	3	62
0	0	4	89
2	40	0	0
3	62	3	20
3	80	1	64
3	62	0	0
2	86	3	81
2	97	0	0
4	45	0	0
2	68	3	35
3	22	0	0
3	88	2	84
2	90	3	90
2	39	0	0
3	13	0	0
3	66	1	30
2	57	3	10
4	50	0	0
0	0	5	27
2	96	0	0
0	0	4	3
1	66	4	30
2	79	2	61
1	2	0	0
3	82	2	70
2	66	3	30
0	0	4	72
2	41	0	0
1	87	2	82
3	65	2	29
3	70	3	42
3	74	3	50
4	38	0	0
2	53	0	0
2	96	0	0
2	95	0	0
4	44	0	0
2	75	1	54
3	100	0	0
2	51	0	0
1	69	3	39
2	94	3	100
3	66	2	30
3	79	2	63
2	82	2	71
2	89	0	0
4	63	2	24
3	81	3	67
3	25	0	0
1	69	3	38
2	83	4	71
2	84	3	74
2	5	0	0
4	47	0	0
1	5	0	0
2	77	3	56
3	70	1	41
3	63	1	24
1	83	3	72
2	70	3	41
1	25	0	0
2	60	3	16
3	49	0	0
2	69	4	38
2	92	3	94
1	87	3	82
4	84	1	75
2	99	0	0
1	63	3	24
0	0	5	31
2	74	4	50
1	52	0	0
1	80	3	65
3	57	3	9
3	68	3	35
2	100	0	0
1	98	0	0
2	90	3	90
3	37	0	0
3	50	0	0
2	44	0	0
4	100	0	0
1	79	5	63
3	74	2	51
2	73	3	47
2	81	3	68
1	73	5	48
0	0	6	50
3	64	2	26
1	76	4	55
2	43	0	0
1	100	0	0
0	0	4	19
2	29	0	0
2	68	4	37
1	65	3	28
2	63	4	23
1	92	5	94
1	86	5	81
0	0	5	10
3	62	3	22
4	64	2	26
1	64	5	26
3	81	2	69
4	62	1	21
1	69	4	39
3	73	1	48
3	99	0	0
2	67	4	34
2	78	2	60
3	16	0	0
3	79	1	64
3	18	0	0
3	42	0	0
1	49	0	0
1	93	4	98
2	51	0	0
3	16	0	0
3	82	1	70
2	44	0	0
3	73	3	49
2	65	2	28
2	80	4	65
1	45	0	0
2	79	2	62
3	36	0	0
3	71	3	44
3	13	0	0
3	80	2	64
1	2	0	0
4	18	0	0
1	99	0	0
1	29	0	0
1	9	0	0
5	96	0	0
2	92	2	94
4	20	0	0
4	69	2	38
3	77	3	57
1	82	2	69
4	4	0	0
3	92	2	94
4	17	0	0
3	21	0	0
4	40	0	0
1	36	0	0
2	90	1	89
1	93	4	96
3	88	3	84
1	40	0	0
2	71	4	43
2	7	0	0
3	98	0	0
3	46	0	0
3	92	3	93
2	94	1	99
2	46	0	0
1	77	4	57
3	95	0	0
3	27	0	0
2	26	0	0
3	13	0	0
1	73	4	47
1	75	4	52
1	83	4	73
0	0	5	83
2	74	2	51
2	95	3	100
3	42	0	0
1	16	0	0
2	100	0	0
5	91	1	92
1	43	0	0
4	88	2	85
2	79	3	62
2	25	0	0
4	85	2	78
5	83	0	0
3	17	0	0
2	57	4	9
2	76	1	54
1	90	3	88
3	51	0	0
1	88	3	86
4	85	2	76
1	50	0	0
2	85	3	77
1	99	0	0
2	63	4	23
2	99	0	0
1	99	0	0
3	59	2	15
1	78	3	59
1	3	0	0
3	84	2	75
3	87	1	83
3	95	0	0
1	98	0	0
1	45	0	0
2	64	3	25
2	61	3	19
2	97	0	0
4	87	2	82
4	72	2	44
2	30	0	0
2	52	0	0
1	45	0	0
2	42	0	0
5	76	1	55
1	12	0	0
3	61	1	19
1	64	2	26
1	8	0	0
3	91	3	92
3	94	3	99
2	41	0	0
0	0	5	86
2	82	2	69
4	59	2	13
4	98	0	0
2	20	0	0
4	72	1	46
4	89	2	88
3	88	3	84
4	87	2	83
1	34	0	0
1	13	0	0
3	31	0	0
2	98	0	0
1	44	0	0
2	89	4	87
2	81	3	68
1	72	3	46
2	45	0	0
3	40	0	0
5	25	0	0
1	77	5	57
4	90	2	89
2	93	1	97
1	12	0	0
1	99	0	0
4	2	0	0
4	23	0	0
1	98	0	0
4	89	2	86
2	88	3	85
1	78	5	60
0	0	2	19
2	76	4	56
1	70	3	40
5	45	0	0
1	72	4	45
1	66	4	30
1	58	3	12
1	52	0	0
1	94	5	100
2	79	3	62
2	59	3	13
1	95	0	0
1	51	0	0
2	37	0	0
3	74	0	0
1	70	5	41
3	60	3	17
1	37	0	0
2	35	0	0
2	5	0	0
3	19	0	0
2	3	0	0
2	42	0	0
2	41	0	0
3	34	0	0
2	78	4	60
3	50	0	0
2	93	4	97
1	25	0	0
2	91	4	92
3	93	2	98
1	86	2	79
1	97	0	0
3	90	1	90
4	19	0	0
3	19	0	0
4	92	2	95
1	63	4	24
2	66	3	30
4	35	0	0
2	67	4	32
2	40	0	0
3	79	3	62
3	64	3	27
2	64	3	27
2	76	1	56
3	65	2	29
1	59	4	14
2	90	4	90
2	77	2	58
4	74	1	51
3	16	0	0
4	78	2	60
4	17	0	0
3	89	3	87
1	85	4	78
4	100	0	0
2	97	0	0
1	68	3	35
3	75	2	54
1	89	4	88
0	0	6	97
3	63	2	24
4	29	0	0
0	0	5	9
2	38	0	0
1	99	0	0
1	87	3	81
2	61	3	18
3	67	3	33
0	0	5	50
2	97	0	0
2	91	1	93
2	10	0	0
2	36	0	0
1	100	0	0
1	28	0	0
2	44	0	0
3	55	3	3
3	82	3	69
2	86	3	79
0	0	3	74
2	87	3	81
2	75	3	54
2	91	3	92
4	90	2	89
3	45	0	0
3	78	1	61
1	67	4	33
4	94	2	99
1	72	5	46
1	7	0	0
1	54	4	1
4	88	2	83
3	92	3	95
1	83	4	71
2	55	4	5
3	35	0	0
4	64	2	25
2	95	0	0
2	99	0	0
3	96	0	0
3	31	0	0
5	81	1	66
3	79	1	63
3	18	0	0
1	33	0	0
3	53	0	0
2	53	0	0
1	83	3	72
1	36	0	0
2	98	0	0
3	41	0	0
3	96	0	0
2	92	3	94
2	72	3	46
1	91	3	91
2	76	3	55
1	78	1	59
3	58	2	11
0	0	4	98
2	40	0	0
1	75	2	53
4	88	1	84
1	87	2	81
3	100	0	0
5	78	1	59
3	91	2	92
2	93	4	97
4	33	0	0
1	94	4	100
4	79	2	62
0	0	5	60
2	13	0	0
1	82	3	69
1	26	0	0
3	76	3	56
3	91	3	92
3	18	0	0
2	88	3	85
2	78	3	61
5	46	0	0
2	46	0	0
1	49	0	0
3	9	0	0
3	72	3	46
1	100	0	0
1	30	0	0
2	100	0	0
3	52	0	0
2	57	3	8
2	82	2	70
5	68	0	0
2	54	4	2
0	0	6	38
1	10	0	0
1	74	4	51
0	0	4	30
1	96	0	0
0	0	6	78
3	45	0	0
1	88	5	85
3	83	2	72
1	48	0	0
3	35	0	0
1	55	5	5
2	90	2	88
3	18	0	0
2	49	0	0
2	47	0	0
5	68	0	0
2	22	0	0
2	80	4	64
3	79	2	63
1	99	0	0
3	69	3	37
2	21	0	0
1	72	5	45
1	88	0	0
3	22	0	0
1	100	0	0
2	93	3	96
1	51	0	0
1	53	0	0
1	67	3	32
4	87	2	81
2	19	0	0
3	99	0	0
2	73	4	47
3	70	2	41
2	98	0	0
4	58	2	12
1	80	4	65
2	70	2	40
4	48	0	0
4	50	0	0
2	80	4	66
2	51	0	0
5	98	0	0
2	8	0	0
1	4	0	0
1	38	0	0
2	20	0	0
1	91	5	92
1	69	3	39
2	30	0	0
3	82	2	69
1	4	0	0
2	83	3	72
3	58	2	12
3	85	2	77
3	52	0	0
3	87	3	82
3	39	0	0
4	35	0	0
1	94	4	99
2	75	4	54
1	55	4	3
3	31	0	0
1	59	4	14
2	60	4	16
1	38	0	0
2	95	0	0
2	51	0	0
0	0	4	94
3	85	3	78
2	100	0	0
3	65	1	28
1	20	0	0
3	4	0	0
3	61	3	18
2	83	2	73
4	37	0	0
1	59	4	13
2	61	3	20
1	100	0	0
3	4	0	0
1	42	0	0
2	90	2	88
2	35	0	0
2	70	2	40
2	59	0	0
3	44	0	0
3	66	2	32
1	78	4	60
1	43	0	0
2	24	0	0
4	43	0	0
1	27	0	0
2	22	0	0
3	46	0	0
4	61	2	20
2	43	0	0
3	2	0	0
2	93	4	96
1	81	4	67
1	20	0	0
1	81	2	68
1	88	2	84
3	33	0	0
4	81	1	68
3	48	0	0
2	87	3	82
2	89	3	87
1	21	0	0
3	14	0	0
1	42	0	0
1	96	0	0
2	24	0	0
3	59	1	14
2	89	4	88
4	7	0	0
3	86	2	79
3	24	0	0
4	63	2	25
2	93	3	97
3	91	0	0
1	85	4	77
3	96	0	0
0	0	6	93
2	80	3	65
2	74	3	50
2	56	3	7
1	46	0	0
3	69	2	39
1	88	4	84
2	49	0	0
1	57	3	9
0	0	5	46
1	31	0	0
1	81	5	68
3	43	0	0
3	39	0	0
2	11	0	0
3	85	3	77
1	73	4	48
2	70	2	40
3	96	0	0
3	77	3	58
1	86	5	80
1	29	0	0
1	97	0	0
1	65	4	28
2	80	3	64
0	0	5	73
1	83	5	73
2	63	2	24
1	83	5	72
3	35	0	0
3	59	3	14
2	49	0	0
2	77	4	57
2	75	4	53
4	58	2	12
1	73	4	47
3	84	3	75
2	45	0	0
1	30	0	0
2	78	2	61
4	85	2	76
3	74	1	51
2	93	4	96
2	100	0	0
2	37	0	0
1	34	0	0
2	65	4	29
1	59	4	14
1	73	3	48
3	85	3	76
2	64	3	27
2	80	4	66
3	74	1	50
0	0	5	39
0	0	5	63
2	5	0	0
1	12	0	0
3	75	2	52
2	41	0	0
2	66	2	31
4	73	2	47
1	74	5	50
1	63	4	25
3	72	2	45
5	96	0	0
1	93	4	97
2	77	3	59
2	54	4	2
2	99	0	0
2	86	3	80
3	88	2	84
2	72	4	45
4	70	2	40
2	68	3	36
2	81	3	67
3	34	0	0
1	64	5	26
1	98	0	0
2	81	3	67
2	54	3	1
1	57	4	9
1	92	5	95
1	98	0	0
3	11	0	0
2	72	3	45
4	99	0	0
4	33	0	0
3	20	0	0
4	77	2	57
3	16	0	0
3	65	3	27
1	8	0	0
1	36	0	0
3	67	0	0
3	82	2	71
3	99	0	0
3	51	0	0
2	93	3	96
2	35	0	0
2	12	0	0
1	36	0	0
4	78	2	61
2	76	3	56
2	64	3	25
1	84	3	75
1	49	0	0
3	20	0	0
3	70	1	42
3	86	2	79
1	75	4	53
3	69	3	38
2	64	2	25
1	40	0	0
1	66	2	31
2	56	1	7
3	44	0	0
3	71	2	44
2	17	0	0
2	54	4	2
4	63	2	23
2	58	2	11
3	96	0	0
3	81	3	68
1	27	0	0
3	97	0	0
3	65	1	29
3	86	2	79
0	0	6	19
1	91	4	92
2	66	4	30
1	87	5	82
3	6	0	0
2	98	0	0
3	44	0	0
3	79	2	63
4	80	1	65
2	3	0	0
2	48	0	0
2	18	0	0
0	0	6	5
2	62	3	21
4	56	0	0
2	71	2	42
2	80	3	65
1	61	4	19
2	87	4	81
1	16	0	0
4	32	0	0
2	75	2	54
2	61	4	19
1	77	4	58
1	47	0	0
2	2	0	0
2	97	0	0
4	89	1	88
3	89	2	88
1	70	5	40
2	91	3	91
2	62	4	21
2	40	0	0
1	83	3	72
3	45	0	0
3	19	0	0
1	90	5	90
1	12	0	0
2	64	4	27
4	79	2	62
4	61	2	20
1	85	5	78
3	56	1	7
4	87	0	0
2	19	0	0
1	97	0	0
3	53	0	0
3	52	0	0
3	43	0	0
1	87	5	81
2	99	0	0
4	73	2	49
0	0	4	71
2	71	3	43
4	71	2	43
2	84	1	74
2	44	0	0
1	99	0	0
1	32	0	0
1	66	3	30
2	70	2	41
1	50	0	0
3	95	0	0
1	52	0	0
3	16	0	0
3	78	3	61
2	86	3	79
1	89	4	87
3	100	0	0
5	89	1	86
2	23	0	0
3	83	3	73
1	78	3	59
3	50	0	0
2	91	4	91
3	99	0	0
3	97	0	0
2	84	3	74
3	5	0	0
1	94	4	99
2	18	0	0
3	22	0	0
2	63	3	25
1	49	0	0
2	48	0	0
3	82	1	69
1	34	0	0
3	86	3	79
4	79	2	62
1	94	3	100
2	85	1	78
2	85	4	78
3	29	0	0
3	41	0	0
1	73	1	49
2	70	3	42
1	100	0	0
4	93	0	0
3	76	1	55
2	85	3	78
3	74	3	50
2	91	3	93
3	23	0	0
1	98	0	0
1	59	3	15
2	58	3	11
1	88	3	84
1	91	3	93
3	69	2	39
1	72	3	45
4	51	0	0
3	95	0	0
1	98	0	0
0	0	4	72
1	92	4	94
3	87	2	83
2	74	2	50
1	40	0	0
2	94	4	99
5	83	1	73
2	78	4	60
1	82	5	70
3	100	0	0
2	45	0	0
1	89	4	86
1	90	5	89
2	39	0	0
1	5	0	0
3	76	3	56
2	83	4	72
0	0	4	14
1	89	3	86
1	30	0	0
1	86	4	79
2	68	2	37
2	42	0	0
4	70	2	40
2	52	0	0
4	86	2	78
2	100	0	0
2	51	0	0
1	73	3	49
2	80	3	65
3	77	1	58
2	51	0	0
2	68	4	36
3	90	2	88
1	62	4	21
2	53	0	0
1	81	3	68
4	43	0	0
0	0	4	52
3	35	0	0
2	100	0	0
1	77	5	57
1	94	4	100
3	95	0	0
2	90	3	90
4	71	1	43
3	59	2	14
3	76	3	55
0	0	6	42
3	75	3	52
2	19	0	0
1	82	5	70
1	93	4	96
2	93	3	97
1	13	0	0
1	67	4	34
3	28	0	0
0	0	3	50
3	100	0	0
3	79	2	62
2	64	4	25
1	61	3	20
2	84	4	74
2	56	4	7
2	89	4	86
4	84	2	74
3	17	0	0
3	72	2	46
1	72	4	45
3	89	1	87
4	84	2	74
3	51	0	0
2	20	0	0
2	96	0	0
3	47	0	0
1	74	3	52
2	47	0	0
4	58	1	12
3	4	0	0
5	54	1	1
3	94	2	100
3	78	3	61
4	5	0	0
2	50	0	0
2	33	0	0
4	91	2	91
1	81	4	68
2	45	0	0
5	57	1	10
2	70	2	41
3	14	0	0
2	60	2	17
1	85	5	76
3	58	2	12
2	78	4	60
2	21	0	0
1	80	3	66
3	49	0	0
2	41	0	0
2	90	2	88
2	77	2	57
2	84	4	74
3	43	0	0
2	60	4	17
1	33	0	0
1	90	2	88
0	0	6	78
2	83	3	72
3	59	3	15
2	64	3	26
4	95	0	0
2	60	4	16
0	0	4	68
4	32	0	0
2	79	3	61
2	36	0	0
3	4	0	0
0	0	4	75
3	84	2	75
4	4	0	0
1	21	0	0
1	49	0	0
3	12	0	0
1	61	4	20
4	49	0	0
2	90	4	90
4	60	1	15
3	94	2	100
4	99	0	0
4	65	2	29
4	69	2	37
2	50	0	0
2	77	3	57
2	71	3	44
3	89	2	88
3	66	2	30
2	44	0	0
2	44	0	0
2	37	0	0
4	23	0	0
4	59	2	13
4	99	0	0
2	90	3	90
1	75	2	54
1	87	4	81
4	78	2	61
2	93	1	95
3	76	3	55
2	96	0	0
2	95	0	0
2	15	0	0
2	19	0	0
1	42	0	0
3	65	3	28
2	69	4	38
1	35	0	0
2	13	0	0
1	14	0	0
3	78	2	60
3	14	0	0
4	6	0	0
1	51	0	0
2	85	2	76
4	9	0	0
2	49	0	0
3	84	2	74
1	66	5	32
2	78	2	60
4	89	1	88
1	35	0	0
1	84	3	73
0	0	4	39
2	89	4	86
3	77	2	58
4	88	2	83
3	83	2	72
2	15	0	0
2	85	4	77
1	88	5	85
1	58	5	11
1	69	5	38
2	62	4	22
0	0	3	60
1	45	0	0
1	40	0	0
2	81	3	68
1	35	0	0
1	96	0	0
2	91	3	91
1	97	0	0
2	39	0	0
4	97	0	0
2	68	4	37
2	81	4	66
4	99	0	0
2	2	0	0
2	72	1	46
1	86	4	79
1	49	0	0
2	91	4	91
4	86	1	81
1	64	3	25
2	38	0	0
2	79	3	62
2	20	0	0
2	68	3	37
4	35	0	0
1	51	0	0
3	33	0	0
1	40	0	0
3	66	2	31
4	33	0	0
1	69	3	39
0	0	4	95
5	39	0	0
2	62	2	21
2	99	0	0
5	78	1	61
2	92	3	94
1	50	0	0
4	80	1	66
1	37	0	0
5	69	1	39
3	18	0	0
3	4	0	0
1	19	0	0
2	73	3	49
1	12	0	0
4	71	2	43
1	86	3	79
1	45	0	0
1	53	0	0
1	91	2	92
4	58	2	12
1	78	4	60
1	69	3	38
2	82	3	69
2	93	3	95
1	96	0	0
3	67	1	33
1	85	4	76
4	84	1	74
2	12	0	0
1	94	5	99
2	82	4	70
4	67	2	32
1	94	4	99
0	0	5	3
1	91	5	92
3	49	0	0
4	80	1	64
4	99	0	0
1	39	0	0
2	91	2	92
1	71	5	43
3	37	0	0
1	78	3	60
2	74	2	49
1	22	0	0
2	67	3	33
1	69	4	37
2	94	3	100
3	59	2	14
1	45	0	0
3	70	2	41
2	66	4	30
4	41	0	0
4	77	1	58
1	61	2	19
2	85	4	78
2	3	0	0
2	63	2	25
3	53	0	0
4	83	2	71
1	57	5	10
2	72	4	46
1	67	4	34
2	92	3	95
3	10	0	0
3	71	2	43
2	91	3	92
3	69	3	38
0	0	4	65
4	88	2	86
3	30	0	0
3	65	3	28
2	51	0	0
3	62	3	22
3	92	3	93
1	35	0	0
2	52	0	0
2	98	0	0
1	23	0	0
3	82	2	69
2	55	2	4
2	71	3	44
1	79	4	62
3	89	3	87
1	95	0	0
2	40	0	0
2	14	0	0
2	97	0	0
1	76	3	54
3	62	2	22
1	49	0	0
1	80	4	65
2	95	3	100
3	27	0	0
3	95	0	0
3	60	3	16
3	97	0	0
3	95	0	0
3	25	0	0
2	67	3	33
2	80	2	66
1	22	0	0
4	52	0	0
4	86	1	79
1	60	4	17
5	48	0	0
3	51	0	0
2	64	3	27
2	89	4	87
2	64	3	27
2	90	2	89
1	73	2	49
3	48	0	0
3	12	0	0
2	74	3	50
1	48	0	0
2	48	0	0
2	1	0	0
3	78	3	61
1	46	0	0
1	85	4	77
2	72	3	45
2	47	0	0
2	39	0	0
1	100	0	0
2	65	4	28
2	93	2	97
3	88	2	85
1	98	0	0
2	20	0	0
2	67	2	33
3	81	3	67
3	98	0	0
1	95	0	0
3	93	3	97
3	83	2	73
1	67	4	33
1	94	4	100
3	41	0	0
2	44	0	0
3	85	1	77
1	93	4	96
3	54	1	3
2	75	3	53
1	61	4	19
3	86	3	80
1	64	4	26
2	1	0	0
3	90	3	89
2	50	0	0
2	69	3	39
1	89	3	87
2	80	3	65
2	91	2	93
2	64	3	27
2	44	0	0
1	82	4	70
4	39	0	0
0	0	4	76
5	97	0	0
3	71	3	43
0	0	5	37
4	59	2	13
1	54	3	1
2	70	3	42
1	20	0	0
6	20	0	0
2	70	4	41
0	0	6	60
2	21	0	0
2	100	0	0
2	3	0	0
2	71	3	43
2	91	3	92
2	60	3	17
1	76	3	54
2	44	0	0
1	68	3	36
0	0	4	73
2	87	4	81
2	40	0	0
1	50	0	0
3	86	3	79
3	80	3	66
1	88	4	85
4	17	0	0
1	87	4	82
1	84	3	74
3	55	3	4
4	61	2	19
0	0	4	51
2	49	0	0
2	72	3	46
3	83	3	71
5	58	1	11
2	72	3	45
1	73	5	48
3	90	2	89
1	80	4	66
1	61	4	19
1	18	0	0
6	93	0	0
5	66	1	31
3	96	0	0
1	83	4	73
2	4	0	0
4	88	1	85
3	38	0	0
2	95	0	0
2	59	2	14
1	61	4	20
3	36	0	0
3	54	2	1
3	30	0	0
3	77	2	58
2	38	0	0
2	83	3	73
4	96	0	0
1	81	2	68
1	64	4	27
3	52	0	0
3	37	0	0
2	94	3	98
1	92	4	95
3	100	0	0
3	94	3	99
3	77	2	58
3	100	0	0
2	34	0	0
2	27	0	0
1	33	0	0
3	49	0	0
1	55	4	5
3	95	0	0
0	0	5	30
1	71	2	44
2	74	2	52
2	99	0	0
2	35	0	0
2	72	3	46
1	88	4	85
4	48	0	0
1	93	2	96
2	63	2	24
0	0	6	62
3	34	0	0
3	73	2	49
1	63	5	24
1	41	0	0
0	0	5	59
1	80	2	66
3	86	2	79
1	38	0	0
4	39	0	0
0	0	4	42
1	52	0	0
2	74	2	50
4	90	1	88
3	81	3	68
2	26	0	0
3	48	0	0
2	83	3	73
4	60	1	16
1	73	4	47
0	0	4	57
2	67	2	34
1	73	4	48
2	84	4	74
